id,position,title,place_id,data_id,data_cid,reviews_link,photos_link,gps_coordinates,place_id_search,provider_id,rating,reviews,price,type,types,type_id,type_ids,address,open_state,hours,operating_hours,phone,website,amenities,description,service_options,thumbnail,extensions,unsupported_extensions,serpapi_thumbnail,user_review
5169,10,Giặt sấy Thu Uyên - Laundry Service,ChIJxdohJ4GnQTERUCTM-6q9oWE,0x3141a7812721dac5:0x61a1bdaafbcc2450,7035112634995975248,https://serpapi.com/search.json?data_id=0x3141a7812721dac5%3A0x61a1bdaafbcc2450&engine=google_maps_reviews&hl=en,https://serpapi.com/search.json?data_id=0x3141a7812721dac5%3A0x61a1bdaafbcc2450&engine=google_maps_photos&hl=en,"{""latitude"": 16.4667068, ""longitude"": 107.57400849999999}",https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJxdohJ4GnQTERUCTM-6q9oWE,/g/11j4jztfmj,4.6,13,,Dry cleaner,"[""Dry cleaner""]",dry_cleaner,"[""dry_cleaner""]","Kiệt 26 Nguyễn Thiện Thuật, Thuận Hoà, Huế, Thành phố Huế 47000, Vietnam",Open · Closes 9 PM,Open · Closes 9 PM,"{""monday"": ""12\u202fAM\u20139\u202fPM"", ""tuesday"": ""12\u202fAM\u20139\u202fPM"", ""wednesday"": ""12\u202fAM\u20139\u202fPM"", ""thursday"": ""6\u202fAM\u20139\u202fPM"", ""friday"": ""12\u202fAM\u20139\u202fPM"", ""saturday"": ""6\u202fAM\u20139\u202fPM"", ""sunday"": ""6\u202fAM\u20139\u202fPM""}",+84 935 972 268,https://www.facebook.com/giatsay.thuuyen/,null,,null,https://lh3.googleusercontent.com/p/AF1QipMVu66RkYgeGIpXKqsnxGebGd2yq1DOwB5JPWOd=w163-h92-k-no,null,null,https://serpapi.com/images/url/rziorHicuxmXUVJSUGylr5-TYayXnp-fnpNaWpxalJyfV5KaV6KXnJ-rX6Dv6GYYmFngG1ZqZhaUHZme6u5ZEOFdWJxX4Z6a5J5iVFlo6OJf7mTqFRDun2JbbmhmrJthaaSbrZuXDwCz4SF6,"""Great cheap price laundry service, up an alley inside the Ciiadel"""
5170,12,Giặt là Laundry Phương Thanh,ChIJXaLac6ShQTERROU77o5x0pc,0x3141a1a473daa25d:0x97d2718eee3be544,10939931303532553540,https://serpapi.com/search.json?data_id=0x3141a1a473daa25d%3A0x97d2718eee3be544&engine=google_maps_reviews&hl=en,https://serpapi.com/search.json?data_id=0x3141a1a473daa25d%3A0x97d2718eee3be544&engine=google_maps_photos&hl=en,"{""latitude"": 16.4719996, ""longitude"": 107.5952008}",https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJXaLac6ShQTERROU77o5x0pc,/g/11y2jdg248,4.7,29,,Laundry service,"[""Laundry service""]",laundry_service,"[""laundry_service""]","2 Nguyễn Công Trứ, street, ward, Thành phố Huế 530000, Vietnam",Open 24 hours,Open 24 hours,"{""monday"": ""Open 24 hours"", ""tuesday"": ""Open 24 hours"", ""wednesday"": ""Open 24 hours"", ""thursday"": ""Open 24 hours"", ""friday"": ""Open 24 hours"", ""saturday"": ""Open 24 hours"", ""sunday"": ""Open 24 hours""}",+84 909 289 705,,null,,null,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzmtqeBqMbUmT0fxX0HUHLSV5_X8WYKELustTBj9GBwSbD08PCCqh-7rnGFnWZhuy_OjkxYbDHGf-tI23Bu-vNf4ZlFLnk6MHFUwqnpvopeCf0dYz3pkS5-IGqcSifmtgfnfw48vbB8ffgp=w80-h106-k-no,null,null,https://serpapi.com/images/url/xrOSJnicBcFbcoIwFADQFV1Ji9q0M340WIJT1M5EqvjjDDQPBfIwAdQ9dgHdTc_5-1UhWP8WRa2KJ9IY2fLe82ttdOA6TGrTRdJ6qD346J2ic8seXXCcuHVVdDskbgeUFVnOvmenA96Xnx9578OOXF4pGVm1RPgrSZyCl6umqd4fVX8_bS_NrayWGRUQVs8x6WHYiOmxTXPdzNdZWoxO28FYngj0Uz5i27AZrKir2Vl0QQotxikeKoKFkHYxYgTqCc2hAW3-AUo2SF4,"""They got everything washed, dried, and folded in just 3 hours!"""
5171,13,2h15' Laundry,ChIJZ9BnlRehQTERnDSz6dhbDq8,0x3141a1179567d067:0xaf0e5bd8e9b3349c,12614120593503237276,https://serpapi.com/search.json?data_id=0x3141a1179567d067%3A0xaf0e5bd8e9b3349c&engine=google_maps_reviews&hl=en,https://serpapi.com/search.json?data_id=0x3141a1179567d067%3A0xaf0e5bd8e9b3349c&engine=google_maps_photos&hl=en,"{""latitude"": 16.4557266, ""longitude"": 107.5920898}",https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJZ9BnlRehQTERnDSz6dhbDq8,/g/11x_4dkxds,5.0,30,,Laundry,"[""Laundry""]",laundry,"[""laundry""]","12 Trần Phú, An Cựu, Huế, Thành phố Huế, Vietnam",Open · Closes 8:30 PM,Open · Closes 8:30 PM,"{""monday"": ""7\u202fAM\u20138:30\u202fPM"", ""tuesday"": ""7\u202fAM\u20138:30\u202fPM"", ""wednesday"": ""7\u202fAM\u20138:30\u202fPM"", ""thursday"": ""7\u202fAM\u20138:30\u202fPM"", ""friday"": ""7\u202fAM\u20138:30\u202fPM"", ""saturday"": ""7\u202fAM\u20138:30\u202fPM"", ""sunday"": ""7\u202fAM\u20138:30\u202fPM""}",+84 702 709 624,,null,,null,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyMotEQ_mf1P4tAjno_nnROYFmRf4-0AoMJZ63cVTT1pt4oA1pOxtOLQLVl0MZ8lKlFxIPcM6KBr_1l8OrrhMiSEv6FDXAYx-t2YsVHk2-Iq-KZrml2lgxUwIEVsSUoQyyy57v8iO3PIAM=w80-h106-k-no,null,null,https://serpapi.com/images/url/SIWKCXicBcFBUoMwFADQE_2SACLjjIs4Qos0EygtI2xYZChgQz4msYU7egFv43t_v6Nzi33xPDUGuwFxUP2P7Y1E7XrtdhJnb1gsSAvWY3syqWrj6JKym6-0CB370thpfRJNOp-uIRCG_KONAlmfz3RxITK6iNWJY3msFeFtrHKVrlkheZS_mY6qWBgz8qlK7lH6_smaFZzf2Ppw8yH7hrw1s_LVsF4eWVLb6oLltm1Pz_d4EkGRMf76iAmMlERwA43_tRlGlA,
5172,14,Giặt Sấy Evo Laundry Huế,ChIJSwVuauWhQTERJeZwEmCD7kE,0x3141a1e56a6e054b:0x41ee83601270e625,4750879105571939877,https://serpapi.com/search.json?data_id=0x3141a1e56a6e054b%3A0x41ee83601270e625&engine=google_maps_reviews&hl=en,https://serpapi.com/search.json?data_id=0x3141a1e56a6e054b%3A0x41ee83601270e625&engine=google_maps_photos&hl=en,"{""latitude"": 16.471595699999998, ""longitude"": 107.59694189999999}",https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJSwVuauWhQTERJeZwEmCD7kE,/g/11xrc35tjy,4.7,40,,Laundry,"[""Laundry""]",laundry,"[""laundry""]","35 Nguyễn Công Trứ, Phú Hội, Huế, Thành phố Huế 530000, Vietnam",Open · Closes 10 PM,Open · Closes 10 PM,"{""monday"": ""7\u202fAM\u201310\u202fPM"", ""tuesday"": ""7\u202fAM\u201310\u202fPM"", ""wednesday"": ""7\u202fAM\u201310\u202fPM"", ""thursday"": ""7\u202fAM\u201310\u202fPM"", ""friday"": ""7\u202fAM\u201310\u202fPM"", ""saturday"": ""7\u202fAM\u201310\u202fPM"", ""sunday"": ""7\u202fAM\u201310\u202fPM""}",+84 943 235 175,https://www.facebook.com/evolaundryvn,null,,null,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSymdrLNPXShzqHfNWWXhFqiOiqdUTcbaAcbL5N8fJ1uvzVP0o_D9lm917KNhUqpWYC-Gz9W1efzE3w6pqJpDVl-JSWeXn3EIjEH2ZzBGB3gIT5bgASyuC-4A1evIvZ_1dP2ecpF1FYmChbT=w80-h106-k-no,null,null,https://serpapi.com/images/url/4UnpwXicBcFdboIwAADgE1WozB9MfEAEBA2SgBZ9MVJKy1ZoawFj77gD7Db7vr9fNgxSbyyLM2dGhaCcjJq8sOgH0g8zLDqLSg2wBtryIrvl-aerX6c0K3Nm1KFJESpZqNpzq-pLgaunh6vTIl03CRwnc81s8di7vHPh6piyi5Lo5oPIuAiSxgTOeylVIvdXDpIckbJ3gvg7OMzvZhftHBoXi4p6-Wf0wZcHyRRP9wessznBMoThrfNZVWzfaxswaC_BD-jFP0Y7RuQ,"""The clothes came back fresh, clean, and neatly folded."""
5173,15,Giặt sấy Khánh Tường,ChIJbS750OihQTERS_pjH94o7M4,0x3141a1e8d0f92e6d:0xceec28de1f63fa4b,14910337400791366219,https://serpapi.com/search.json?data_id=0x3141a1e8d0f92e6d%3A0xceec28de1f63fa4b&engine=google_maps_reviews&hl=en,https://serpapi.com/search.json?data_id=0x3141a1e8d0f92e6d%3A0xceec28de1f63fa4b&engine=google_maps_photos&hl=en,"{""latitude"": 16.4608821, ""longitude"": 107.5881107}",https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJbS750OihQTERS_pjH94o7M4,/g/11yc7gxsjf,4.7,12,,Laundry service,"[""Laundry service""]",laundry_service,"[""laundry_service""]","26 Kiệt 48 Ngô Quyền, Vĩnh Ninh, Huế, Thành phố Huế 530000, Vietnam",Open · Closes 9 PM,Open · Closes 9 PM,"{""monday"": ""7\u202fAM\u20139\u202fPM"", ""tuesday"": ""7\u202fAM\u201310\u202fPM"", ""wednesday"": ""7\u202fAM\u20139\u202fPM"", ""thursday"": ""7\u202fAM\u20139\u202fPM"", ""friday"": ""7\u202fAM\u20139\u202fPM"", ""saturday"": ""7\u202fAM\u201310\u202fPM"", ""sunday"": ""7\u202fAM\u20139\u202fPM""}",+84 708 131 781,http://giatlasachcong.com/,null,,null,https://lh3.googleusercontent.com/p/AF1QipMB0b01Bthw-CapRyZQqdSutgArVnkNHAstwc6S=w92-h92-k-no,null,null,https://serpapi.com/images/url/rFs0rXicuxmbUVJSUGylr5-TYayXnp-fnpNaWpxalJyfV5KaV6KXnJ-rX6Dv6GYYmFng62SQZGDoVJJRruucWBBUGRVYmBJcWpLuWBSWl-3n4VhcUp5sFmxbbmmkmwHE2bp5-QCO5iGV,"""Service was quick (under 24hrs for 10kg of washing) and a great price."""
5174,16,GIẶT LÀ MINH NGUYỆT - HUẾ,ChIJ5RseRAChQTERogbTw4FYCG0,0x3141a100441e1be5:0x6d085881c3d306a2,7856626864307242658,https://serpapi.com/search.json?data_id=0x3141a100441e1be5%3A0x6d085881c3d306a2&engine=google_maps_reviews&hl=en,https://serpapi.com/search.json?data_id=0x3141a100441e1be5%3A0x6d085881c3d306a2&engine=google_maps_photos&hl=en,"{""latitude"": 16.4687128, ""longitude"": 107.59773919999999}",https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJ5RseRAChQTERogbTw4FYCG0,/g/11x78glmyb,4.5,24,,Laundry service,"[""Laundry service""]",laundry_service,"[""laundry_service""]","39 Kiệt 56 Nguyễn Công Trứ tổ 15, Phường, Thuận Hóa, Thành phố Huế 530000, Vietnam",Open · Closes 10 PM,Open · Closes 10 PM,"{""monday"": ""6\u202fAM\u201310\u202fPM"", ""tuesday"": ""6\u202fAM\u201310\u202fPM"", ""wednesday"": ""6\u202fAM\u201310\u202fPM"", ""thursday"": ""6\u202fAM\u201310\u202fPM"", ""friday"": ""6\u202fAM\u201310\u202fPM"", ""saturday"": ""6\u202fAM\u201310\u202fPM"", ""sunday"": ""6\u202fAM\u201310\u202fPM""}",+84 945 380 105,,null,,null,https://lh3.googleusercontent.com/p/AF1QipNMpJF1EUerB-pho-r3nMJsFB4TxE0kQpuFOjzQ=w133-h92-k-no,null,null,https://serpapi.com/images/url/977uxnicuxmXUVJSUGylr5-TYayXnp-fnpNaWpxalJyfV5KaV6KXnJ-rX6Dv6GYYmFng51vg5WboGppa5KRbkJGvW2Sc5-tV7OZkElLhapAdWFDq5p9VFWhbbmhsrJthaaSbrZuXDwCediEe,
5175,18,Giặt Là 3S Huế,ChIJT5t3krGhQTERjVMSEFV-UD8,0x3141a1b192779b4f:0x3f507e551012538d,4562285326333268877,https://serpapi.com/search.json?data_id=0x3141a1b192779b4f%3A0x3f507e551012538d&engine=google_maps_reviews&hl=en,https://serpapi.com/search.json?data_id=0x3141a1b192779b4f%3A0x3f507e551012538d&engine=google_maps_photos&hl=en,"{""latitude"": 16.471981, ""longitude"": 107.5953035}",https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJT5t3krGhQTERjVMSEFV-UD8,/g/11vqwvjp77,4.4,24,,Laundry service,"[""Laundry service""]",laundry_service,"[""laundry_service""]","04 Nguyễn Công Trứ, Phú Hội, Huế, Thành phố Huế, Vietnam",Open · Closes 8 PM,Open · Closes 8 PM,"{""monday"": ""8\u202fAM\u20138\u202fPM"", ""tuesday"": ""8\u202fAM\u20138\u202fPM"", ""wednesday"": ""8\u202fAM\u20138\u202fPM"", ""thursday"": ""8\u202fAM\u20138\u202fPM"", ""friday"": ""8\u202fAM\u20138\u202fPM"", ""saturday"": ""8\u202fAM\u20138\u202fPM"", ""sunday"": ""8\u202fAM\u20138\u202fPM""}",+84 917 419 798,,null,,null,https://lh3.googleusercontent.com/p/AF1QipMCZ9LwnNpxxAS5Wdg2IFqaodcJ8nGOPmBD0QTt=w156-h92-k-no,null,null,https://serpapi.com/images/url/tp2IGnicuxmXUVJSUGylr5-TYayXnp-fnpNaWpxalJyfV5KaV6KXnJ-rX6Dv6GYYmFng6xxl6VOe51dQUeEYbBqekm7k6VaYmJ-S7GWR5-4fkOvkYhAYUmJbbmhqppthaaSbrZuXDwCsiCFG,"""Very reliable and professional service at a great price (25k/kg)."""
5176,19,Giặt Sấy Ủi NY NY * Laundry and ironing,ChIJgbt4Y6enQTERVYlmBqrGYoA,0x3141a7a76378bb81:0x8062c6aa06668955,9251175018126543189,https://serpapi.com/search.json?data_id=0x3141a7a76378bb81%3A0x8062c6aa06668955&engine=google_maps_reviews&hl=en,https://serpapi.com/search.json?data_id=0x3141a7a76378bb81%3A0x8062c6aa06668955&engine=google_maps_photos&hl=en,"{""latitude"": 16.4715359, ""longitude"": 107.5664118}",https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJgbt4Y6enQTERVYlmBqrGYoA,/g/11y059vdsj,5.0,5,,Dry cleaner,"[""Dry cleaner""]",dry_cleaner,"[""dry_cleaner""]","42 Hoàng Diệu, Tây Lộc, Huế, Thành phố Huế, Vietnam",Open 24 hours,Open 24 hours,"{""monday"": ""Open 24 hours"", ""tuesday"": ""Open 24 hours"", ""wednesday"": ""Open 24 hours"", ""thursday"": ""Open 24 hours"", ""friday"": ""Open 24 hours"", ""saturday"": ""Open 24 hours"", ""sunday"": ""Open 24 hours""}",+84 335 958 027,,null,,null,https://lh3.googleusercontent.com/p/AF1QipNov1A9wTKEe-lgMsb2Sa8qo1ok5ZqWXTCnFh5l=w80-h106-k-no,null,null,https://serpapi.com/images/url/A9P0NXicuxmXUVJSUGylr5-TYayXnp-fnpNaWpxalJyfV5KaV6KXnJ-rX6Dv6GYYmFngl19m6GhZHuLtmqqbk-5bnGQUnGhRmG-Yn20aVRgeEeKc55ZhmmNbbmGgm2FoYKabrZuXDwCobCFC,
5177,20,Giặt Sấy GREEN,ChIJV9AeWwChQTERhcW3CIMmL24,0x3141a1005b1ed057:0x6e2f268308b7c585,7939607012306306437,https://serpapi.com/search.json?data_id=0x3141a1005b1ed057%3A0x6e2f268308b7c585&engine=google_maps_reviews&hl=en,https://serpapi.com/search.json?data_id=0x3141a1005b1ed057%3A0x6e2f268308b7c585&engine=google_maps_photos&hl=en,"{""latitude"": 16.4702373, ""longitude"": 107.6047528}",https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJV9AeWwChQTERhcW3CIMmL24,/g/11m664stqs,5.0,2,,Laundry service,"[""Laundry service""]",laundry_service,"[""laundry_service""]","84A Nguyễn Lộ Trạch, Xuân Phú, Huế, Thành phố Huế, Vietnam",Open · Closes 8 PM,Open · Closes 8 PM,"{""monday"": ""8\u202fAM\u20138\u202fPM"", ""tuesday"": ""8\u202fAM\u20138\u202fPM"", ""wednesday"": ""8\u202fAM\u20138\u202fPM"", ""thursday"": ""8\u202fAM\u20138\u202fPM"", ""friday"": ""8\u202fAM\u20138\u202fPM"", ""saturday"": ""8\u202fAM\u20138\u202fPM"", ""sunday"": ""8\u202fAM\u20138\u202fPM""}",+84 967 445 045,https://www.facebook.com/share/15v5UZJb6E/?mibextid=wwXIfr,null,,null,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=oqKmD5MTrvRLx-L41BVZ1Q&cb_client=search.gws-prod.gps&w=80&h=92&yaw=173.59073&pitch=0&thumbfov=100,null,null,https://serpapi.com/images/url/fUpTtnicHc3LDcIgAADQbbiVj7WpNSEmxpv1oDEevBhKEUigICDUbVzLbTQu8N7nrVLycY1QTEGIlLUoXs_CxMozKJ2TRjCvI-TOokxQUk87TEybjWeT0yN1j73dNYdzyKd-rvol2V6u5Aj4cONGiynRKFjgCsryE4MbofQRFLrCQNFuAV6sUNLWsOlwWwOvE1cUg_9yd5kSjL9UiDkN,
5178,1,Tu Dam Pagoda,ChIJSZ8W806hQTER6MKlPCF2_b4,0x3141a14ef3169f49:0xbefd76213ca5c2e8,13762285921437598440,https://serpapi.com/search.json?data_id=0x3141a14ef3169f49%3A0xbefd76213ca5c2e8&engine=google_maps_reviews&hl=en,https://serpapi.com/search.json?data_id=0x3141a14ef3169f49%3A0xbefd76213ca5c2e8&engine=google_maps_photos&hl=en,"{""latitude"": 16.451744899999998, ""longitude"": 107.5815502}",https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJSZ8W806hQTER6MKlPCF2_b4,/m/03ns401,4.6,866,,Tourist attraction,"[""Tourist attraction"", ""Buddhist temple""]",tourist_attraction,"[""tourist_attraction"", ""buddhist_temple""]","1 Sư Liễu Quán, Trường An, Huế, Thành phố Huế, Vietnam",Open · Closes 9 PM,Open · Closes 9 PM,"{""monday"": ""6\u202fAM\u20139\u202fPM"", ""tuesday"": ""6\u202fAM\u20139\u202fPM"", ""wednesday"": ""6\u202fAM\u20139\u202fPM"", ""thursday"": ""6\u202fAM\u20139\u202fPM"", ""friday"": ""6\u202fAM\u20139\u202fPM"", ""saturday"": ""6\u202fAM\u20139\u202fPM"", ""sunday"": ""6\u202fAM\u20139\u202fPM""}",,,null,"17th-century Buddhist temple. Buddhist temple complex founded in 1683, later site of anti-government protests in the 1960s.",null,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSypXNDXhN7dsi4lrOaWXys_TuZwzGJHNDQJvES-bivGukrfD-O1ptXaA8__wk8TtsP4N8OMjUvhuEpSb3qX-eSQ7YUUf7I-21TMI2qTOohdkEf3t2CGxp-crxzkzVN0y-QlHXYRTQR4PS8=w122-h92-k-no,"[{""amenities"": [""Restroom""]}]",null,https://serpapi.com/images/url/FRz20HicBcFRboIwGADgE_0ihQRcsgczCGpiEVu2uheiCBTb0UoLCGfcBXabfd_fL7dWmzfHkdxbNUo1shpM1Zeqs1VnV6X6cRptoDRgnG2ybiWZNcMR4zi4m9aXfXr9YrMp6PA9Lclhh6PsMMYEbu2YDKKvI0hdbdl1GxbFJEJqzcnHYXp85CMfYk1u3pNBRbLgkud1sAfk0uMePWmq-F3EtWfRR_LSUPavRSyfeD1DJnfscqbZ2T-R8H1yEQK-QSCgU_8zdUdU,"""Tu Dam Temple can be dated in the 17th century."""
5179,1,Báo Quốc Temple,ChIJYdrF_kuhQTERSrY-pmvV3HU,0x3141a14bfec5da61:0x75dcd56ba63eb64a,8492897655641257546,https://serpapi.com/search.json?data_id=0x3141a14bfec5da61%3A0x75dcd56ba63eb64a&engine=google_maps_reviews&hl=en,https://serpapi.com/search.json?data_id=0x3141a14bfec5da61%3A0x75dcd56ba63eb64a&engine=google_maps_photos&hl=en,"{""latitude"": 16.454069399999998, ""longitude"": 107.57961829999999}",https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJYdrF_kuhQTERSrY-pmvV3HU,/g/12214fjwm,4.5,224,,Buddhist temple,"[""Buddhist temple"", ""Tourist attraction""]",buddhist_temple,"[""buddhist_temple"", ""tourist_attraction""]","17 Bảo Quốc, Phường Đúc, Huế, Thành phố Huế, Vietnam",,,null,,,null,,null,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxQW5XfajW2Kh1W6CWpByT-yhH6KxJqa4ytQtSW713ApqRt1boMH5CWoVYOjKAfutrg6ZIAaoRyO-3AgVn5YcYN5Z-GdFRXv6yTlqG0ZUMzEzF_QrcBs_Zk6L3zJ5uu3dkp4PNkSg=w137-h92-k-no,"[{""accessibility"": [""Wheelchair-accessible toilet""]}, {""amenities"": [""Toilet""]}]",null,https://serpapi.com/images/url/_LKyGnicBcFdkoIgAADgE5EaQbPN9EBNWbn9qBXpi2NkUJqg4G54wT3D3qbv-_8Txig9cZxKwAGXkldFp4uWydoUtRkw-XK40oBpoB3iu48qfocUXe75kw4D4VE8p2pmj8CKFQ7emyYfWROamI49SFQTGe8qtys0p_Kc7J8BuXem5Thdk1xGdg8g4ecaJSzZoRT4t2V0-cH2WDW-m562_aJfZmHLZjpLS_wN-w3qOngr1eiwK2M-_fXgGIivIShBLT9H4kUn,"""Wonderful ambience and uniquely tranquil and Zen."""
5180,3,Dieu De Pagoda,ChIJ0RRZRyahQTERi3rKTb8kpsQ,0x3141a126475914d1:0xc4a624bf4dca7a8b,14170053681630313099,https://serpapi.com/search.json?data_id=0x3141a126475914d1%3A0xc4a624bf4dca7a8b&engine=google_maps_reviews&hl=en,https://serpapi.com/search.json?data_id=0x3141a126475914d1%3A0xc4a624bf4dca7a8b&engine=google_maps_photos&hl=en,"{""latitude"": 16.4778855, ""longitude"": 107.5874966}",https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJ0RRZRyahQTERi3rKTb8kpsQ,/m/03qcy_1,4.6,316,,Buddhist temple,"[""Buddhist temple"", ""Tourist attraction""]",buddhist_temple,"[""buddhist_temple"", ""tourist_attraction""]","FHHP+5X5, Bạch Đằng, Phú Cát, Huế, Thành phố Huế, Vietnam",Open · Closes 9 pm,Open · Closes 9 pm,"{""monday"": ""5:30\u202fam\u20139\u202fpm"", ""tuesday"": ""5:30\u202fam\u20139\u202fpm"", ""wednesday"": ""5:30\u202fam\u20139\u202fpm"", ""thursday"": ""5:30\u202fam\u20139\u202fpm"", ""friday"": ""5:30\u202fam\u20139\u202fpm"", ""saturday"": ""5:30\u202fam\u20139\u202fpm"", ""sunday"": ""5:30\u202fam\u20139\u202fpm""}",+84 935 535 514,,null,,null,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyESVsmZaebYI697KykDD-4MGwjhhu5S_Gd-H2cpag4WnsylC28R-6S-2y7XnPMM3Sb-usJo_7PylOQHH8nK2dnBCZJ1EURndHmPb2GYkmPxJjHJSaeJgABvCUDAJiY5Kmqlh-YVw=w138-h92-k-no,"[{""amenities"": [""Toilet""]}]",null,https://serpapi.com/images/url/Bq4-0HicBcHbboIwGADgJ_plFhVc4gWCoZaQoY1ueGM4NK3SA64g6xP6DL7Nvu_9EsPQ20_Pk8KfcWO4ZKNlv43RA9PDrDHK472FxoL1ovTjJqnb0bNVl4rV5X61DjLXJQks8nS6CzEu6TVtAaOmr_jiW1snYxQeYUUBueBHF3nu0xpGS8w1KJz8OmAc6gy1ehtfyHx3OuoWq6JGadmp4o_cMaEVIzzaPuNTEpFbuczUQwooz9NmmvshiDWCDrT5BwASRCw,"""The quiet surroundings and spiritual energy made me feel deeply relaxed."""
5181,4,Chùa Từ Vân- Huế,ChIJH_gv1U6hQTER8H8W9Ju2Riw,0x3141a14ed52ff81f:0x2c46b69bf4167ff0,3190438166969876464,https://serpapi.com/search.json?data_id=0x3141a14ed52ff81f%3A0x2c46b69bf4167ff0&engine=google_maps_reviews&hl=en,https://serpapi.com/search.json?data_id=0x3141a14ed52ff81f%3A0x2c46b69bf4167ff0&engine=google_maps_photos&hl=en,"{""latitude"": 16.4497186, ""longitude"": 107.58303529999999}",https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJH_gv1U6hQTER8H8W9Ju2Riw,/g/1hc2qkyzv,4.7,38,,Buddhist temple,"[""Buddhist temple""]",buddhist_temple,"[""buddhist_temple""]","143 Phan Bội Châu, Phước Vĩnh, Huế, Thành phố Huế, Vietnam",Open · Closes 10 pm,Open · Closes 10 pm,"{""monday"": ""6\u202fam\u201310\u202fpm"", ""tuesday"": ""6\u202fam\u201310\u202fpm"", ""wednesday"": ""Open 24 hours"", ""thursday"": ""6\u202fam\u201310\u202fpm"", ""friday"": ""6\u202fam\u201310\u202fpm"", ""saturday"": ""6\u202fam\u201310\u202fpm"", ""sunday"": ""6\u202fam\u201310\u202fpm""}",+84 914 620 067,,null,,null,https://lh3.googleusercontent.com/p/AF1QipNUWReFdXSRZinx3aYxgHVd7WHQEq6huerFhBZs=w80-h106-k-no,"[{""accessibility"": [""Wheelchair-accessible car park"", ""Wheelchair-accessible entrance""]}]",null,https://serpapi.com/images/url/QIZVynicuxmXUVJSUGylr5-TYayXnp-fnpNaWpxalJyfV5KaV6KXnJ-rX6Dv6GYYmFngFxoelOqWEhEcFJWZV2GcGFmR7hGWYh7uEehaaJZRmlrkluEUVWxbbmGgm2FoYKabrZuXDwC5biHJ,
5182,5,Chùa Hải Đức,ChIJgU7uNE6hQTER_nZCvE-ZTG4,0x3141a14e34ee4e81:0x6e4c994fbc4276fe,7947896010142021374,https://serpapi.com/search.json?data_id=0x3141a14e34ee4e81%3A0x6e4c994fbc4276fe&engine=google_maps_reviews&hl=en,https://serpapi.com/search.json?data_id=0x3141a14e34ee4e81%3A0x6e4c994fbc4276fe&engine=google_maps_photos&hl=en,"{""latitude"": 16.449291199999998, ""longitude"": 107.5828427}",https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJgU7uNE6hQTER_nZCvE-ZTG4,/g/1hc4r7ng6,4.9,20,,Buddhist temple,"[""Buddhist temple""]",buddhist_temple,"[""buddhist_temple""]","182 Phan Bội Châu, Trường An, Huế, Thành phố Huế, Vietnam",,,null,+84 234 3896 114,,null,,null,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzEe4e8_HF80IexZD1arYOzA9RdrfKjtFNCuBLNKvcm_uWQAF9jbkGxFAZVkBuQVz_3THvDLjfy6W_QByi4l26PtJr4LrzjcFD8NW_cOOX2C7R2zaiXfLijfGg4GyTrfhHync5N=w138-h92-k-no,"[{""amenities"": [""Restroom""]}]",null,https://serpapi.com/images/url/tZXHAXicBcHhEoEwAADgJ5qoUO78KFmhK-GEPztmq1aa2xba-3kIb-P7ft9SqaecGUZTWoOC86IhnSQC81aRVg0wfxjFUwIsgTS8cFg1e70kNnFQBJ3hinwuwegqzqn23N1d0A1TMFl0fpxsXviBujzzoMtudfiB3uVY-1121Mg6RK8gZrSf5Cjz-8puzMlWrYUdC80wDJwkRzhNT-ZiujP1tTrRuGI0LOywPwhaRn2Lx8n8PbIcULomqEHL_9qLROo,
